MAT.1.1	Go remaa madaare Yesu Keriso-na kasuanuna bi abala go-rupa lemena. Abalare Yesuna kasua Devit pirisa. Devit-na kasua medare Abraham pirisa.
MAT.1.2	Abraham-re Aisak-na aaraa pirisa. Aisak-re Jekop-na aaraa pirisa. Gore Jekop-re Juda-para nipuna amenu-para nimuna aaraa pirisa. 
MAT.1.3	Juda-re Peres-para Sera Iapona aaraa pirisa. Nipuna amare Tamar pirisa. Peres-re Hesron-na aaraa pirisa. Hesron-re Ram-na aaraa pirisa. 
MAT.1.4	Ram-re Aminadap-na aaraa pirisa. Aminadap-re Nason-na aaraa pirisa. Nason-re Salmon-na aaraa pirisa. 
MAT.1.5	Salmon-re Boas-na aaraa pirisa. (Nipuna agiri Rehap.) Boas nipuri Obet-na aaraa pirisa. (Nipuna agiri Rut.) Obet-re Jesi-na aaraa pirisa. 
MAT.1.6	Jesi nipuri King Devit-na aaraa pirisa.
MAT.1.6	Devit-ri Solomon-na aaraa pirisa. (Nipuna agiri abalade Uria ena pirisa.) 
MAT.1.7	Solomon-re Rehoboam-na aaraa pirisa. Rehoboam-re Abiya-na aaraa pirisa. Abiya-re Asa-na aaraa pirisa. 
MAT.1.8	Asa-re Jehosafat-na aaraa pirisa. Jehosafat-re Jehoram-na aaraa pirisa. Jehoram-re Usia-na aaraa pirisa. 
MAT.1.9	Usia-re Jotam-na aaraa pirisa. Jotam-re Ahas-na aaraa pirisa. Ahas-re Hesekia-na aaraa pirisa. 
MAT.1.10	Hesekia-re Manase-na aaraa pirisa. Manase-re Emon-na aaraa pirisa. Emon Josaia-na aaraa pirisa. 
MAT.1.11	Josaia-re Jehoiakin-para nipuna amenu medaloma nimuna aaraa pirisa. Go raburi mo Israel enaalinu nimu Babilon su-para karapo ada mapaitaasimi.
MAT.1.12	Nimu Babilon su-para karapo palisimi raburi kasuanuna bi gu-rupa maasimi: Jehoiakin-re gore Sealtiel-na aaraa pirisa. Sealtiel-re Serubabel-na aaraa pirisa. 
MAT.1.13	Serubabel-re Abiut-na aaraa pirisa. Abiut-ri Eliakim-na aaraa pirisa. Eliakim-ri Asor-na aaraa pirisa. 
MAT.1.14	Aso-re Sadok-na aaraa pirisa. Sadok nipuri Akim-na aaraa pirisa. Akim-ri Eliut-na aaraa pirisa. 
MAT.1.15	Eliut-ri Eleasar-na aaraa pirisa. Eleasar-re Matan-na aaraa pirisa. Matan-re Jekop-na aaraa pirisa. 
MAT.1.16	Jekop-re Josep-na aaraa pirisa. Josep-re Maria-na aali pirisa.
MAT.1.16	Maria-re Yesuna agi pirisa. Yesuri nipuna biri Gote-na Maa Rapae Ali (Mesaia) maasimi.
MAT.1.17	Gore abalare Abraham-na ruru go pirisimi enaalina epaoma puma Devit madaare kasuanuna ruru 14-pela pirisimi. Abalade Devit pirisa rabu epaoma pumare nimu Babilon karapo ada mapaitaasimi raburi kasuanuna ruru 14-pela pirisimi. Gore mapaitaasimi enaalina epaoma pumare Gote-na Maa Rapae Ali madisa rabu go madaare kasuana ruru 14-pela pa palisimi.
MAT.1.18	Yesu Keriso nipu maitana remaare go-rupa pisa. Nipuna agi Maria-re abala Josep-na minalo mada misimi. Go-rupa pirisimi pare Josep nipumi abi namisa rabu Maria-me nipu madaa Holi Spirit-mi naaki padaa pa pirisa. 
MAT.1.19	Go ena nipuna pulalo pi aliri Josep yapare nipu ora epe ali yaa-pulu nipumi Maria yala namapolaano kone wisa. Go-rupa pisa-pulu nipumi pagaa wi kone suma pawasi giyalua kone wisa. 
MAT.1.20	Josep nipumi go kone pa makuaaba pirina upaame Gote-na ensel meda adisa. Go ensel-me nipu-para talo: Josep nere Devit-na si. Nena ena Maria meape paalame nakomape. Paga, mo lo robaa-para pia naakiri Holi Spirit-mi mapiraaripade. 
MAT.1.21	Nipumi naaki matia rabu nipuna biri Yesu lape. Gore nipumi enaali raayona koeyae elenu mea raakepe ruboma nimu epe-rupa raba muma mapiraalia lisa.
MAT.1.22	Gore Mudu Gote-na agale lakale ali meda agale lakalisa-pulu go ele raayo apo-rupa ora pisa. Go agale lakale alimi abalade go-rupa lisa: 
MAT.1.23	Pagelepa, ena maapua meda ali raapu napaitalia pare naaki padaa piruma naaki matia pare go naaki nipuna biri Emanuel lamina lisa. Go bina re-re go-rupa: Gote-re naa raapu pia.
